AT,AP,AH,AFDP,GTEP,TIT,TAT,CDP,CO,NOX,TEY
8.5434,1019.8,71.235,5.0302,32.249,1099.8,530.12,13.891,2.0126,75.689,161.47
9.3427,1019.6,67.742,5.2983,33.702,1099.8,524.77,14.263,0.33297,65.848,164.42
9.5793,1019.5,67.542,5.1586,32.817,1100.3,527.68,14.166,0.20501,66.696,162.75
9.5481,1019.3,68.379,5.186,33.024,1099.8,527.42,14.148,0.21883,66.306,163.11
9.0151,1019,69.982,5.1123,32.776,1100,528.07,14.147,0.20837,66.645,163
8.3282,1018.9,73.777,5.1666,33.348,1100.1,526.06,14.225,0.50456,66.601,164.61
7.5475,1019.4,76.319,5.235,34.052,1100,523.81,14.398,0.52677,64.516,166.89
6.862,1019.6,77.369,5.1839,33.897,1100,524.08,14.307,0.28809,64.692,167.33
5.4249,1019.7,80.521,4.1088,25.761,1086.6,543.86,12.359,0.69784,78.425,142.39
4.5596,1019.5,82.246,3.9098,23.449,1083.8,549.8,11.867,0.95124,85.189,133.36
4.2446,1019.3,82.143,3.8443,23.176,1082.4,550.03,11.746,0.926,90.792,132.12
3.7933,1019.1,82.143,3.8472,23.397,1083.6,550.12,11.789,0.82052,85.566,133.23
3.647,1018.8,81.64,3.9296,23.745,1085.4,549.88,11.861,0.51221,85.097,134.34
3.6128,1018.9,80.415,3.9211,23.605,1084.4,549.91,11.821,0.86203,87.194,133.65
3.2907,1019.2,80.625,3.9144,23.621,1084.5,549.83,11.829,0.92666,85.665,133.9
3.2959,1019.1,82.939,3.9385,23.557,1084.6,550.09,11.799,0.57787,84.207,133.66
4.1687,1018.8,85.963,3.9451,23.67,1085.4,549.85,11.828,0.5877,82.254,133.66
5.0733,1018.7,87.857,3.9656,23.769,1085.4,549.85,11.799,0.62828,84.448,133.67
5.1324,1019,85.965,3.9602,23.727,1085.1,549.98,11.746,0.91381,86.017,133.6
5.2317,1018.7,86.295,3.9905,23.628,1084.4,550.18,11.849,0.96791,84.803,133.12
5.4516,1018.6,85.478,4.1138,24.522,1089.4,550.03,12.072,0.76279,83.621,136.86
6.9665,1018.6,88.934,5.2433,33.085,1099.9,527,14.135,0.47737,65.761,163.58
8.4092,1018.7,82.426,5.1845,32.573,1100.1,528.3,14.154,0.881,68.284,162.63
9.5288,1018.4,75.333,5.2073,32.727,1100,527.67,14.077,1.4159,69.515,162.44
10.224,1018,70.697,5.1602,32.33,1100.2,528.99,14.068,1.4758,69.254,161.39
10.307,1018,70.102,5.2095,32.777,1100,527.71,14.088,0.38124,65.577,162.43
10.024,1017.4,68.396,5.1522,32.526,1099.9,528.33,14.039,0.20993,65.505,162.31
9.302,1017.2,71.515,5.1816,32.887,1100,526.98,14.145,0.22209,63.814,163.58
8.529,1017.5,76.486,5.1537,32.726,1100.1,527.51,14.195,0.21276,64.324,163.9
7.6368,1017.7,78.513,5.1998,33.12,1100.1,526.11,14.199,0.24179,64.529,165.31
6.7718,1017.8,81.128,5.1529,32.894,1100.2,526.52,14.119,0.1671,62.747,165.33
6.3647,1017.9,83.228,3.8568,23.285,1083.5,550.04,11.773,0.66712,80.079,134.38
6.3244,1018.1,82.127,3.8896,23.333,1083.6,550.29,11.838,0.53895,81.901,133.8
6.6493,1018.3,81.34,3.909,23.574,1084.8,550.03,11.863,0.73789,80.422,134.45
7.248,1018.5,80.268,3.938,23.691,1085.5,550.06,11.897,0.64908,81.48,134.57
7.6843,1018.7,76.573,3.9571,23.728,1085.5,549.63,11.974,0.82444,81.368,134.38
7.6884,1018.5,74.062,3.9102,23.388,1083.7,550.03,11.808,0.84093,81.675,133
7.608,1018.5,74.348,3.8837,23.283,1082.9,550.01,11.707,1.0121,82.898,132.66
7.5538,1018.5,72.749,3.9133,23.521,1084.3,549.9,11.704,0.87979,81.543,133.65
7.6821,1018.1,77.47,3.9223,23.518,1084.3,549.91,11.763,0.80032,79.673,133.65
7.6714,1017.9,83.097,3.9238,23.513,1084.1,550.06,11.725,1.0363,79.286,133.65
7.3944,1018.1,84.633,3.9106,23.482,1084.2,549.87,11.688,0.96698,78.778,133.66
7.4408,1018.5,82.596,3.9157,23.487,1084.2,549.85,11.65,0.81481,80.281,133.61
7.7345,1019.4,80.656,3.9443,23.691,1085.6,550.08,11.894,0.84204,80.623,134.65
7.5732,1020.2,81.655,4.3635,27.164,1089.4,540.41,12.707,0.789,74.006,145.61
6.8494,1020.6,84.346,5.0884,32.633,1100.1,527.23,14.045,0.2035,63.226,164.75
6.8259,1020.7,86.022,5.1688,33.131,1100.1,525.57,14.247,0.20755,61.676,165.62
7.2384,1020.6,85.363,5.1001,32.606,1099.7,527.64,14.005,0.16918,62.091,164.2
7.7793,1020.6,83.653,3.8538,23.494,1082.4,549.15,11.769,0.91347,77.413,133.56
7.688,1020.7,83.466,5.1469,32.974,1099.9,526.04,14.129,0.25649,63.148,164.78
7.7465,1020.8,83.385,5.1245,32.832,1100.2,526.31,14.226,0.17862,61.868,164.75
7.6774,1020.9,83.868,5.1782,33,1099.9,525.98,14.212,0.21607,62.916,164.98
7.2517,1022.2,84.066,3.8523,23.298,1084.3,549.96,11.881,0.27389,78.543,134.27
6.8228,1022.7,84.26,3.867,23.295,1084.4,549.96,11.937,1.3943,81.882,134.15
6.2108,1023.4,84.759,3.9392,23.482,1085.3,549.7,11.938,1.5321,82.298,134.56
5.7572,1023.6,85.689,3.9352,23.582,1086.3,550.02,11.965,1.276,82.357,135.17
5.2828,1023.7,86.487,3.9368,23.421,1085.3,549.86,11.958,1.4185,83.454,134.49
4.7938,1023.7,87.22,3.9196,23.48,1085.4,550.03,11.882,1.3261,83.584,134.94
4.7429,1023.3,89.138,3.9362,23.311,1084.7,549.95,11.891,1.039,82.104,134.03
5.1013,1023.4,88.484,3.8914,22.942,1082.6,550.03,11.746,0.9774,82.013,132.2
5.1529,1023.2,87.517,3.8795,23.053,1082.8,549.96,11.721,0.98758,81.969,132.67
4.9803,1022.6,86.743,3.8715,23.084,1082.7,549.97,11.752,1.1037,82.179,132.66
4.68,1022.7,86.145,3.8907,23.025,1082.5,550,11.789,1.0395,82.991,132.66
4.2975,1022.8,86.582,3.8647,22.991,1082.5,550.04,11.828,0.97493,84.585,132.66
4.2351,1022.9,85.438,3.8403,22.982,1082.9,550.31,11.866,0.96178,83.24,132.67
4.551,1023.2,85.612,3.8838,23.084,1083.1,550.09,11.905,1.0372,81.584,132.66
5.7782,1023,84.913,3.9643,23.441,1084,549.81,11.943,1.0353,81.983,132.77
7.8002,1023.2,82.731,4.8209,29.796,1094.5,535.3,13.316,1.1557,72.949,151.37
9.5111,1022.8,73.823,5.1551,32.332,1099.8,529.92,13.941,1.7368,70.873,160.65
10.268,1022.2,70.773,5.2093,32.557,1100,528.68,14.015,2.5014,71.606,161.29
10.593,1021.6,68.231,5.1744,32.592,1100,528.52,14.078,1.6719,68.249,161.37
10.87,1020.9,69.778,5.3064,33.014,1099.9,527.45,14.168,0.25968,63.418,162.25
10.677,1020.8,72.328,5.2342,32.668,1100.2,528.44,14.072,0.194,62.595,161.8
10.354,1020.8,74.555,5.2493,32.962,1100.3,527.26,14.179,0.026376,61.252,162.53
9.5336,1020.5,80.082,5.2135,32.767,1099.9,528.05,13.974,0.31585,62.577,162.87
8.5805,1021,84.365,5.2915,33.581,1100.1,525.49,14.175,0.30894,61.504,164.8
8.0537,1021.1,86.389,5.1975,33.208,1100,526.37,14.136,0.25212,61.625,164.82
7.5792,1021.4,86.49,4.1295,25.184,1086.8,546.08,12.233,0.80115,75.309,139.6
7.0783,1021.1,88.029,3.9468,23.561,1084.1,550.09,11.781,1.0303,77.166,134.47
6.2913,1020.8,89.392,3.9715,23.629,1084.5,550.07,11.902,1.111,79.138,134.17
5.8975,1020.6,89.393,4.0477,24.011,1086.5,549.95,11.991,0.72294,80.104,134.27
5.6982,1020.7,88.389,4.0429,23.97,1086.4,550.06,12,0.58075,78.351,134.37
5.541,1020.4,88.739,4.0028,23.811,1085.1,550.07,12.014,0.46859,79.168,133.66
5.7519,1019.9,92.271,4.1201,23.871,1086.4,550.22,12.002,0.59922,79.094,134.07
7.3717,1019.6,93.666,4.0536,23.782,1085.4,549.95,12.005,0.49225,75.997,133.94
7.5535,1019.8,89.555,3.9619,23.565,1083.9,549.95,11.856,0.54134,76.939,133.66
6.6335,1019.7,91.02,4.0114,23.775,1085.2,550.04,11.852,0.72377,78.827,133.66
5.5764,1019.9,88.656,4.0565,23.921,1085.9,550.1,11.891,0.89053,80.981,133.66
4.6285,1020.2,91.679,4.04,23.84,1085.6,549.84,11.862,0.66779,80.044,133.65
4.5385,1020.2,93.685,4.0707,23.786,1085.8,550.14,11.779,0.55099,80.548,133.57
6.2147,1020.1,98.196,4.1919,24.097,1086.7,550,11.828,0.64294,77.292,133.09
10.838,1020,86.697,4.1068,24.057,1086.3,549.93,11.838,1.381,75.592,133.38
12.845,1019.7,72.761,4.1522,24.081,1086.7,550.19,11.844,2.4943,78.81,133.65
13.582,1019,72.417,4.1452,24.11,1086.6,549.87,11.8,3.4379,81.781,133.67
14.331,1018.3,73.685,4.0803,23.74,1084,550.09,11.758,3.0485,79.64,131.61
14.851,1017.8,76.259,4.1357,24.254,1087,550.22,11.794,0.94724,71.141,133.57
15.099,1017.6,76.79,4.1451,24.329,1087.2,550.33,11.891,1.0238,71.617,133.69
14.847,1017.3,79.355,4.1048,24.244,1087,549.87,11.845,1.2436,72.196,133.68
13.621,1017.4,84.17,4.0292,24.034,1086.2,550.09,11.751,1.1758,72.781,133.59
12.725,1018,86.663,4.0208,24.082,1085.9,550.02,11.825,0.92462,71.966,133.87
12.233,1018.2,84.615,3.98,24.066,1085.6,550.33,11.919,0.85895,71.944,133.69
10.965,1018.3,84.883,3.9476,23.821,1084.6,550.34,11.954,0.67256,73.925,133.77
10.256,1018.5,87.936,3.9488,23.825,1085,550.06,11.874,0.63538,73.308,134.19
10.315,1018.5,89.88,4.0185,24.02,1086.1,550.07,11.951,0.8238,74.197,134.58
10.092,1018.4,89.794,3.9899,23.887,1085.7,550.03,11.971,0.6163,72.017,134.33
10.38,1018.6,91.149,3.9952,23.96,1085.6,550.14,11.842,0.54588,72.31,133.98
9.5309,1018.6,88.546,3.9408,23.639,1084.5,550.09,11.762,0.6624,74.317,133.66
8.3966,1018.6,90.121,3.9546,23.595,1084,550.2,11.799,1.0375,76.665,133.65
8.0138,1018.7,90.463,3.9717,23.74,1084.7,550.12,11.8,0.97315,77.681,133.67
7.88,1019.1,88.005,4.0402,24.057,1086.6,550.02,11.801,0.66823,78.484,133.66
8.0725,1019.6,83.188,4.0104,24.043,1086.1,550.13,11.802,0.60655,79.253,133.67
7.7127,1019.9,81.72,3.8837,23.72,1084.5,549.94,11.805,1.0407,79.521,133.66
7.0338,1020.3,82.949,3.8759,23.678,1084.2,550.02,11.881,0.96159,79.058,133.77
7.3118,1020.7,84.69,3.9186,23.665,1084.2,550.1,11.814,0.78305,78.855,133.68
8.565,1020.7,87.299,4.7954,29.961,1094.9,534.88,13.351,0.58985,68.779,152.52
10.947,1020.9,85.29,5.0873,31.863,1100,531.55,13.818,0.99962,66.81,158.17
12.87,1020.6,74.382,5.1525,32.011,1099.9,531.14,13.838,1.8222,69.518,157.58
14.185,1020.1,67.482,5.1218,31.682,1099.7,532.49,13.778,2.4388,72.923,156.4
15.061,1019.6,63.317,5.1283,31.882,1099.8,531.95,13.85,3.0993,72.956,156.42
15.712,1019.2,62.277,5.1168,31.768,1100,532.27,13.825,0.43769,66.34,156.2
15.688,1019,60.573,5.1704,32.021,1100.3,531.31,13.895,0.56642,66.275,156.79
15.071,1019,63.619,5.146,31.805,1100.1,531.96,13.782,0.45696,66.122,157.03
13.522,1019,69.224,5.1686,32.358,1100.1,529.98,13.943,0.54243,64.432,159.14
12.874,1019.3,71.548,5.1397,32.524,1100.2,529.52,13.946,0.45527,63.226,160.04
12.566,1019.6,72.437,5.1496,32.727,1100.1,528.74,14.066,0.29338,61.63,161.06
9.063,1019.7,84.23,5.2306,33.108,1100.2,526.78,14.194,0.2435,60.948,164.06
8.1642,1019.4,85.384,5.2642,33.506,1100.2,525.75,14.231,0.14289,60.826,165.32
7.4266,1019.3,87.939,4.0039,23.971,1085.7,550.14,11.878,0.52234,77.721,134.62
7.1727,1019.2,87.555,3.9954,23.984,1085.9,550.17,11.735,0.41501,77.345,133.67
7.0461,1019.2,87.87,4.0055,23.886,1085.8,549.83,11.763,0.84974,79.337,133.68
6.8157,1019.1,87.926,4.0007,23.854,1085.2,549.86,11.792,0.60784,79.501,133.66
6.545,1019.1,88.999,4.0179,23.84,1085.2,550,11.82,0.58546,79.092,133.66
6.6655,1018.9,88.783,4.0008,23.841,1085.3,549.63,11.829,0.49773,79.694,133.66
6.5393,1018.8,88.298,4.029,23.806,1085.2,550.17,11.736,1.0553,82.232,133.63
6.483,1019,89.018,4.0293,24.174,1086.8,549.94,11.893,0.9278,79.855,135.11
7.0419,1019,90.141,3.9807,23.973,1085.7,549.65,11.842,0.90333,77.817,134.9
8.478,1019,91.083,4.6355,28.328,1092.4,539.46,12.941,0.98863,70.628,147.14
11.117,1019.1,89.643,5.1668,31.731,1099.7,532.14,13.863,0.93709,66.419,157.33
12.821,1018.7,83.805,5.1542,31.844,1100.1,531.78,13.864,1.9633,70.954,157.3
14.198,1017.8,77.566,5.1631,31.599,1100.1,533.24,13.786,2.5916,71.731,156.3
15.303,1017.2,70.631,5.1637,31.679,1100.2,532.95,13.815,2.6659,71.742,155.68
15.861,1016.7,67.513,5.0925,31.355,1100.3,533.75,13.684,0.68441,67.338,155.06
15.91,1016.2,63.628,5.1106,31.607,1100.3,533.19,13.794,0.3903,65.859,155.49
15.671,1015.8,66.29,5.0671,31.464,1099.9,533.57,13.592,0.44664,66.657,155.6
14.746,1015.3,74.638,4.047,24.163,1085,550.23,11.792,0.92435,73.357,133.07
12.902,1015.1,84.823,4.0838,24.284,1086,549.69,11.863,0.75685,72.021,134.46
11.716,1015,90.058,4.0696,24.031,1084.9,550.04,11.908,0.71822,72.033,133.78
10.576,1014.6,88.659,4.0266,23.907,1084.2,549.92,11.83,0.42949,72.853,133.79
8.3257,1013.9,89.656,4.6836,28.464,1091.6,539.08,12.903,0.34701,70.692,148.59
6.9457,1013.7,90.344,3.9896,23.708,1083.4,550.18,11.758,0.79798,77.402,134.45
6.258,1013.2,96.367,4.1238,23.916,1084.6,549.91,11.812,0.34344,77.219,133.77
6.4636,1012.7,92.279,4.0861,24.005,1085.2,549.82,11.724,0.21485,78.53,133.66
6.0124,1012.4,90.25,3.7773,21.835,1072.5,550.04,11.345,1.253,82.775,124.55
5.7899,1012.2,90.054,4.0209,23.837,1084.4,549.79,11.852,0.96239,79.697,133.38
5.9533,1012.2,92.057,4.153,24.233,1086.5,550.06,11.804,0.58564,79.258,133.65
6.0913,1012.6,90.432,3.9517,23.626,1083.6,550.02,11.804,0.7158,79.313,133.67
5.9415,1013.1,90.455,3.9749,23.699,1083.8,550.19,11.732,0.88675,81.593,133.59
5.5376,1014.2,89.786,3.9894,23.603,1084.1,550.09,11.8,1.003,81.762,133.82
6.2598,1014.9,92.251,4.0068,23.649,1084.6,549.85,11.818,0.96549,78.855,133.78
8.293,1015.1,92.437,4.2331,25.242,1087.1,546.58,12.253,1.0351,75.425,137.68
11.666,1015.4,69.939,5.2005,32.007,1099.9,531.14,13.825,0.8091,69.273,157.83
13.331,1015.4,58.27,5.1103,31.462,1100.2,532.63,13.815,1.2663,70.606,156.76
13.779,1015.2,57.797,5.1676,31.804,1100.1,531.84,13.803,1.45,71.707,157.23
13.971,1015.2,55.285,5.1182,31.478,1100.4,532.58,13.82,1.4302,71.964,156.59
13.939,1015,53.899,5.157,31.829,1100,531.75,13.755,0.8267,69.257,157.35
13.614,1015.1,54.984,5.1273,31.723,1100,532.5,13.864,0.38671,66.904,157.3
13.075,1015.2,57.259,5.1612,32.061,1099.8,531.22,13.813,0.3336,66.409,158.32
12.447,1015.3,61.76,4.0007,24.099,1085.7,549.98,11.758,0.823,75.19,134.01
11.43,1015.8,69.753,3.9748,24.113,1085.9,549.97,11.886,0.93227,76.819,134.81
10.373,1016,75.133,3.9809,23.839,1084.8,550.12,11.968,1.0199,77.13,134.07
8.9732,1016,80.185,3.9536,23.759,1084.2,550.01,11.861,0.88813,77.125,134.03
8.2502,1016,82.249,3.9265,23.714,1083.8,550.13,11.796,0.77978,77.483,133.97
7.2318,1016.3,83.997,3.9098,23.769,1084.6,549.98,11.898,0.84736,78.374,134.92
6.8058,1016.2,86.976,3.9773,23.863,1084.6,550.26,11.916,0.82952,79.388,134.37
6.9194,1016.3,86.201,3.9873,23.733,1084.2,549.99,11.788,0.65984,80.962,133.25
6.4506,1016.3,85.083,3.945,23.651,1084.4,550,11.746,0.55495,79.941,133.69
5.8949,1016.3,86.304,3.9605,23.579,1084.2,549.9,11.775,0.82497,81.307,133.69
5.6442,1016.3,87.399,3.9483,23.634,1084.2,550.02,11.781,1.0841,80.785,133.69
5.3749,1016.5,87.483,3.9396,23.551,1084.1,549.8,11.792,0.94562,80.97,133.67
5.2595,1016.5,87.069,3.9484,23.462,1084,549.96,11.781,1.0689,80.675,133.67
5.6379,1016.6,86.25,3.9575,23.301,1083.5,549.88,11.663,1.0742,81.46,132.78
5.9483,1017,83.292,3.9325,23.227,1083,550.05,11.677,1.1217,82.106,132.39
6.5105,1017.5,83.008,4.1399,25.126,1085.6,545.35,12.221,1.0183,77.911,138.76
7.9872,1017.8,84.464,5.209,32.707,1100,527.15,14.063,0.50059,66.063,163.05
10.01,1018.3,78.589,5.1713,32.243,1100.3,529.58,13.965,0.71932,66.584,160.74
11.621,1018.4,68.062,5.1783,32.271,1100.3,529.88,13.944,1.2079,68.822,159.82
12.583,1018.1,64.249,5.1795,32.026,1100.3,531.23,13.89,1.6261,71.314,158.63
12.697,1017.9,62.967,5.1245,31.718,1099.9,532.07,13.828,1.8199,70.328,157.81
12.592,1017.8,61.144,5.177,32.017,1100.1,530.95,13.883,1.028,67.957,158.78
12.579,1017.9,57.743,5.2123,32.358,1099.9,530.03,13.956,0.27646,66.507,159.39
7.301,1020.8,77.829,5.2376,33.412,1100.1,525.72,14.223,0.50027,63.59,165.8
5.4382,1021,80.109,3.8984,23.364,1082.9,550.31,11.654,1.1036,83.067,133.71
4.2183,1020.9,83.969,3.9523,23.598,1084.6,550.24,11.66,0.85946,82.125,133.49
3.7964,1021,84.807,3.6848,21.511,1072.3,550.08,11.266,1.3472,86.857,124.63
3.6416,1021.1,85.099,4.0371,23.686,1085.3,550.19,11.92,0.8783,83.326,133.89
3.4034,1021,85.105,3.9597,23.286,1083.4,550.16,11.795,0.6646,82.022,132.68
3.5126,1020.8,85.988,3.997,23.426,1083.5,549.98,11.738,0.59144,82.511,132.67
3.3044,1020.5,85.111,4.0118,23.488,1083.9,550.25,11.681,0.65845,83.713,133.2
2.9335,1020.6,85.54,3.9544,23.406,1083.4,549.86,11.744,1.0153,85.259,132.88
3.6177,1020.6,86.824,4.2666,25.222,1086.3,546.14,12.23,0.85022,79.83,137.84
5.5503,1020.6,89.359,5.1338,31.786,1100.1,531.48,13.796,0.5208,66.056,160.67
8.1045,1020.4,85.861,5.0821,31.307,1100.3,533.48,13.794,1.0248,68.437,158.54
10.145,1020.1,68.754,5.316,32.595,1100.1,528.5,14.024,1.2997,68.883,160.93
10.928,1019.4,64.937,5.2858,32.32,1100.4,529.52,14.056,1.8482,71.075,160.32
11.383,1018.6,57.145,5.3175,32.543,1099.9,529.16,13.967,1.8538,71.829,160.48
11.682,1017.9,57.945,5.2461,32.186,1099.8,530.67,13.898,1.549,70.917,159.6
11.69,1017.1,55.507,5.2786,32.437,1100.2,529.82,13.94,0.43122,67.961,160.01
11.493,1016.3,53.111,5.2083,32.157,1099.6,530.63,13.864,0.38833,69.38,159.57
10.953,1015.7,62.303,5.2429,32.58,1099.7,529.35,13.896,0.53381,67.268,160.98
9.5084,1015.3,72.407,5.1393,32.222,1100.3,530.74,13.842,0.52685,67.441,161.34
8.3753,1015,75.144,5.1862,32.82,1100,528.78,13.991,0.53189,66.012,163.26
7.5518,1014.5,77.762,5.2645,33.221,1100.3,527.16,14.216,0.35339,64.455,164.89
6.762,1013.9,76.995,5.3444,33.893,1100,524.84,14.301,0.020683,63.666,166.82
5.3448,1012.7,81.422,5.051,31.567,1096.6,530.58,13.757,0.36989,68.958,160.33
7.8236,1012.1,87.487,4.1364,23.75,1084.9,550.12,11.79,0.70488,77.021,133.65
10.242,1011.8,80.714,4.1598,23.818,1084.5,549.78,11.719,0.70169,74.597,133.64
10.703,1011.5,81.018,4.1574,23.835,1084.6,550.31,11.688,1.0166,74.545,133.67
10.74,1011,81.177,4.1284,23.8,1084.2,550.12,11.651,1.1979,76.544,133.48
10.63,1010.3,82.685,3.3995,18.778,1053.9,550.03,10.268,3.8593,86.072,110.86
10.42,1009.4,82.083,4.1995,23.888,1084,549.62,11.739,1.4868,81.973,132.2
11.548,1009.1,78.389,4.9142,28.616,1093.9,539.43,12.979,0.78407,72.47,147.19
12.525,1009,73.329,5.2521,31.164,1100.2,534.31,13.634,1.0012,70.741,156.47
13.256,1008.6,72.267,5.3179,31.443,1100.2,533.05,13.754,1.6779,72.496,156.93
14.096,1008.2,74.05,5.2931,31.157,1099.9,534.44,13.61,1.1652,70.739,156
14.925,1007.2,72.351,5.3704,31.261,1099.9,534.16,13.638,1.7795,71.423,155.64
15.919,1006.6,71.317,5.3182,30.912,1100,535.78,13.541,1.6714,71.938,154.38
16.626,1005.8,72.021,5.3519,31.221,1100.1,534.86,13.622,1.6707,69.413,154.25
16.966,1005.7,69.128,5.3282,31.083,1100.1,535.71,13.557,0.68308,68.428,153.6
16.739,1005.7,71.166,5.3545,31.366,1100.3,534.45,13.685,0.75326,68.398,154.46
15.683,1006.1,75.617,5.1746,31.012,1100,535.47,13.506,0.74355,67.219,155.14
15.123,1006.6,76.989,5.2569,31.799,1100.2,533.51,13.644,0.6454,67.81,155.96
14.9,1007.6,78.277,4.2008,24.523,1086.1,549.97,11.861,0.7946,70.835,133.96
14.63,1008.6,81.188,4.1841,24.411,1086.2,550.26,11.978,0.75999,69.886,133.81
14.154,1009.7,81.38,4.1786,24.304,1086.4,549.79,12.051,0.74105,71.648,134.23
13.881,1010.8,75.687,5.1542,31.593,1099.4,532.33,13.749,0.3766,66.621,156.68
13.526,1012.3,71.27,4.0956,24.287,1086.8,549.87,11.954,0.98473,73.973,134.35
12.451,1013.2,74.506,4.0322,24.089,1085.3,550.15,11.772,0.9931,74.171,133.65
11.448,1013.7,76.38,3.9861,23.666,1083.2,550.2,11.694,0.77935,74.246,132.44
10.759,1014.4,74.628,4.0132,23.809,1084.7,550.02,11.872,0.41893,74.072,133.66
9.9604,1014.9,76.949,4.005,23.801,1084.9,549.59,11.828,0.82534,76.823,133.9
8.8774,1015.3,78.083,3.317,19.103,1047.5,544.16,10.337,4.2338,98.894,111.58
7.3684,1016.5,80.09,3.4476,19.166,1057.7,550.13,10.53,3.0735,99.47,111.73
8.0533,1016.9,81.311,3.5359,19.577,1059.6,550.22,10.743,2.1595,85.407,112.62
9.8091,1016.9,74.195,4.3454,24.584,1089,550.12,11.962,0.59965,79.758,133
10.629,1016.9,69.403,3.9654,21.979,1074,550,11.328,1.3818,80.789,121.76
10.837,1016.8,66.354,4.0634,22.608,1077.5,549.96,11.568,1.4234,79.787,123.95
11.702,1016.3,62.237,4.4126,25.035,1090.9,550.07,12.141,1.3225,81.835,133.68
12.51,1015.7,56.475,4.3903,25.103,1091.5,550.03,12.147,1.3122,82.164,133.67
13.024,1015.3,51.462,4.4059,25.121,1091.5,549.89,12.096,1.3821,82.336,133.68
13.261,1015.1,54.803,4.4083,25.094,1091,549.59,12.031,0.93105,80.847,133.67
12.469,1015,57.083,4.3137,24.764,1089.5,550.06,11.959,0.8522,79.25,133.67
10.649,1014.9,62.3,4.0344,23.804,1084.4,550.06,11.764,0.86152,80.053,133.68
9.2974,1015.2,66.6,4.9507,30.618,1096.6,534.02,13.484,0.24352,71.664,155.48
8.2747,1015.1,73.642,5.2516,32.731,1100.3,528.49,14.078,0.26455,66.072,163.05
7.7626,1014.8,76.471,5.2776,32.959,1099.8,527.53,14.157,0.13904,65.409,163.72
7.5794,1014.8,77.68,4.0124,23.785,1084.8,549.99,11.903,0.39732,80.373,134.54
7.5866,1014.4,77.59,4.3274,26.132,1088.1,544.04,12.447,0.67287,77.476,141.43
7.8365,1014,76.527,4.0116,23.771,1084.3,549.94,11.795,1.0121,80.442,134
7.9721,1013.5,75.086,3.9857,23.71,1083.8,549.97,11.763,1.0995,81.737,133.66
8.055,1013.4,73.597,3.9396,23.563,1082.7,550.07,11.668,1.1681,82.14,133.08
7.9662,1012.9,73.688,3.9343,23.698,1083.4,550.08,11.76,1.0979,81.59,133.66
7.6381,1012.4,75.338,3.9282,23.673,1083.1,550,11.763,1.141,81.868,133.67
7.3889,1012,75.855,3.9484,23.695,1083.2,549.92,11.748,1.1558,82.022,133.67
7.4341,1011.7,77.058,3.9416,23.681,1083.4,550.02,11.669,1.1189,81.963,133.59
7.5727,1011.6,76.98,3.9696,23.851,1084.4,550.2,11.792,1.0784,82.133,134.47
8.0161,1011.5,75.488,4.028,24.061,1084,549.26,11.907,1.0983,81.984,134.56
8.8955,1010.9,66.903,5.303,32.963,1099.9,528.32,13.979,1.0292,70.312,162.35
9.4791,1010.8,66.668,5.2592,32.398,1100.2,530.7,13.915,0.64751,71.616,160.86
10.08,1010.5,66.368,5.2978,32.605,1100.2,529.84,13.974,0.65978,70.756,160.93
10.682,1009.6,65.047,5.3031,32.573,1099.9,530.12,14.017,0.95237,71.845,160.66
11.058,1008.8,67.319,5.2804,32.457,1100.1,530.12,13.93,1.2578,72.114,160.22
11.731,1008.2,65.13,5.2804,32.345,1099.9,530.86,13.903,1.1083,72.299,159.66
12.452,1008,61.87,5.2795,32.255,1100.2,530.96,13.875,0.36771,72.125,159.17
12.405,1008.1,65.229,5.2412,32.095,1100,532.26,13.871,0.37337,70.884,159.36
11.729,1008,72.683,5.2495,32.341,1099.9,530.96,13.84,0.11959,70.211,159.89
11.48,1008.5,70.55,5.2411,32.312,1100,531.08,13.84,0.040095,69.119,160.03
10.905,1008.7,66.527,5.2179,32.248,1099.9,530.99,13.789,0.022105,69.613,160.48
8.9315,1008.9,82.924,4.1179,24.036,1085.5,550.2,11.887,0.60769,79.044,134.39
9.0098,1008.6,83.298,4.1158,23.94,1085.6,550.03,11.932,0.59996,76.941,134.35
9.069,1008.4,83,4.1222,23.855,1085,550.19,11.947,2.0182,83.904,134
9.3502,1007.8,83.718,4.1131,23.852,1084.9,549.84,11.881,4.1362,86.591,133.65
9.3257,1007.7,85.764,4.1061,23.845,1085,550.09,11.814,2.0284,80.472,133.66
8.9451,1007.8,86.387,4.1055,23.818,1084.4,550.06,11.747,1.8349,81.13,133.61
8.7121,1008.1,86.492,4.0875,23.758,1084.4,550.09,11.683,1.8374,81.466,133.36
8.4984,1008.6,86.525,4.0903,23.744,1084.4,550.09,11.8,1.4506,80.708,133.62
8.1354,1009,85.364,4.6247,27.673,1091.2,540.53,12.77,1.0396,75.706,146.51
7.9054,1009,85.933,5.2202,31.923,1100.1,530.88,13.805,1.9809,69.373,161.17
8.2669,1009,85.274,5.2965,32.303,1100.3,529.64,13.966,1.0482,71.399,161.74
8.6147,1009.4,82.623,5.2384,31.968,1100,531,13.857,1.153,72.016,161.63
8.4192,1009.2,82.154,5.2694,32.382,1100.2,529.51,14.005,1.2509,71.144,162.57
8.2509,1009,81.089,5.3199,32.724,1099.8,528.82,14.029,1.3182,69.757,163.52
8.1367,1009,80.327,5.3075,32.741,1100.3,528.54,14.127,1.3737,71.476,163.61
